id,time_created,month,create_time,view_count,like_count,share_count,comment_count,voice_to_text,hashtag_names,video_description,cleaned_video_description,tokens,Dominant_Topic,topic_Keywords,Topic_Perc_Contrib
7150196497567583494,2022-10-03 08:14:25,2022-10-01,1664784865,17535,677,64,19,,"['viral', 'fyp', 'fvd', 'rutte', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudaddy', 'thierrybaudetmemes', 'fvdmemes']",Hahaha wie wil nog meer dat Rutte opstapt? 👇🏼 #thierrybaudet #thierrybaudetmemes #thierrybaudaddy #fvd #forumvoordemocratie #rutte #fvdmemes #viral #fyp #foryoupage,Hahaha wie wil nog meer dat Rutte opstapt,"['hahaha', 'wil', 'rutte', 'opstapt']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.8661
7150196497567583494,2022-10-03 08:14:25,2022-10-01,1664784865,17535,677,64,19,,"['viral', 'fyp', 'fvd', 'rutte', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudaddy', 'thierrybaudetmemes', 'fvdmemes']",Hahaha wie wil nog meer dat Rutte opstapt? 👇🏼 #thierrybaudet #thierrybaudetmemes #thierrybaudaddy #fvd #forumvoordemocratie #rutte #fvdmemes #viral #fyp #foryoupage,Hahaha wie wil nog meer dat Rutte opstapt,"['hahaha', 'wil', 'rutte', 'opstapt']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.8661
7150340872326941957,2022-10-03 17:34:33,2022-10-01,1664818473,12167,312,22,16,,"['viral', 'fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudaddy', 'thierrybaudetmemes']","Een klein voorproefje van Forum Inside, onze nieuwe show. Om 20:00 op YouTube! #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes #thierrybaudaddy #viral #fyp #foryoupage",Een klein voorproefje van Forum Inside onze nieuwe show Om op YouTube,"['klein', 'voorproefje', 'forum', 'inside', 'nieuwe', 'show', 'youtube']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.661
7150340872326941957,2022-10-03 17:34:33,2022-10-01,1664818473,12167,312,22,16,,"['viral', 'fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudaddy', 'thierrybaudetmemes']","Een klein voorproefje van Forum Inside, onze nieuwe show. Om 20:00 op YouTube! #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes #thierrybaudaddy #viral #fyp #foryoupage",Een klein voorproefje van Forum Inside onze nieuwe show Om op YouTube,"['klein', 'voorproefje', 'forum', 'inside', 'nieuwe', 'show', 'youtube']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.661
7150574832445377797,2022-10-04 08:42:36,2022-10-01,1664872956,15186,491,12,19,,"['viral', 'fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudetmemes', 'thierrrybaudet']","Hahaha, een beetje zelfkennis kan geen kwaad. #fvd #forumvoordemocratie #thierrrybaudet #thierrybaudetmemes #fyp #foryoupage #viral",Hahaha een beetje zelfkennis kan geen kwaad,"['hahaha', 'beetje', 'zelfkennis', 'kwaad']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.8657
7150614443108420870,2022-10-04 11:16:15,2022-10-01,1664882175,5415,323,30,16,,"['lifestyle', 'inspiration', 'fvd', 'forumvoordemocratie', 'thierrybaudet']",❤️ #fvd #forumvoordemocratie #thierrybaudet #inspiration #lifestyle,,[],8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.1444
7150941696954600709,2022-10-05 08:26:13,2022-10-01,1664958373,201820,5452,1202,342,,"['viral', 'fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thegreatreset', 'greatreset', 'thierrybaudaddy', 'foruminside']",Iedereen heeft het over The Great Reset. Maar wat is dat nu eigenlijk? #fvd #forumvoordemocratie #thierrybaudet #thierrybaudaddy #greatreset #thegreatreset #foruminside #fyp #foryoupage #viral ,Iedereen heeft het over The Great Reset Maar wat is dat nu eigenlijk,"['iedereen', 'the', 'great', 'reset', 'eigenlijk']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.8956
7150984645457235205,2022-10-05 11:12:45,2022-10-01,1664968365,49658,2564,326,76,,"['sigma', 'fvd', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudaddy', 'sigmarules', 'sigmagrindset', 'thierrybaudetmemes']",@Thierry Baudet blijkt maar weer eens de grootste baas in de Kamer #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes #thierrybaudaddy #sigma #sigmarules #sigmagrindset,Thierry Baudet blijkt maar weer eens de grootste baas in de Kamer,"['thierry', 'baudet', 'blijkt', 'eens', 'grootste', 'baa', 'kamer']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.9209
7151076928592678150,2022-10-05 17:10:49,2022-10-01,1664989849,48535,1478,439,135,,"['boeren', 'fvd', 'forumvoordemocratie', 'trotseboer']",Uit een gelekt gesprek met Jesse Klaver. De boerenstand wordt VOLLEDIG WEGGEVAAGD. #fvd #forumvoordemocratie #boeren #trotseboer ,Uit een gelekt gesprek met Jesse Klaver De boerenstand wordt VOLLEDIG WEGGEVAAGD,"['gelekt', 'gesprek', 'jesse', 'klaver', 'boerenstand', 'wordt', 'volledig', 'weggevaagd']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.8108
7151334963890179334,2022-10-06 09:52:11,2022-10-01,1665049931,90403,3355,527,354,,"['renaissance', 'fvd', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes']",Zeg het maar. Wat heeft het ons opgeleverd? #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes #renaissance ,Zeg het maar Wat heeft het ons opgeleverd,"['zeg', 'opgeleverd']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.7742
7152502740629900549,2022-10-09 13:23:42,2022-10-01,1665321822,10350,501,21,39,,"['viral', 'wef', 'fyp', 'globalism', 'fvd', 'viraal', 'foryoupage', 'thierrybaudet', 'forumvdemocratie']",En daarom moeten we tegen de globalisten blijven vechten. #fvd #forumvdemocratie #thierrybaudet #globalism #wef #fyp #foryoupage #viral #viraal ,En daarom moeten we tegen de globalisten blijven vechten,"['tegen', 'globalisten', 'blijven', 'vechten']",6,"nederlandse, immigratie, land, wordt, bevolking, minder, ten, mark, rutte, ziet",0.6509
7152853930613984518,2022-10-10 12:06:32,2022-10-01,1665403592,7044,310,15,9,,"['viral', 'wef', 'fyp', 'globalism', 'fvd', 'viraal', 'foryoupage', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']",Thierry Baudet over de psychologie van onze beleidsmakers #fvd #forumvdemocratie #thierrybaudet #globalism #wef #fyp #foryoupage #viral #viraal #thierrybaudetmemes ,Thierry Baudet over de psychologie van onze beleidsmakers,"['thierry', 'baudet', 'psychologie', 'beleidsmakers']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.8704
7153282226107485446,2022-10-11 15:48:30,2022-10-01,1665503310,15375,660,72,65,,"['fyp', 'energie', 'globalism', 'fvd', 'foryoupage', 'thierrybaudet', 'energieprijzen', 'forumvdemocratie']","FVD heeft totaal andere voorstellen, waarbij we onze vrijheid behouden. #fvd #forumvdemocratie #thierrybaudet #globalism #fyp #foryoupage #energie #energieprijzen",FVD heeft totaal andere voorstellen waarbij we onze vrijheid behouden,"['fvd', 'totaal', 'voorstellen', 'waarbij', 'vrijheid', 'behouden']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.9037
7153610477149441286,2022-10-12 13:02:17,2022-10-01,1665579737,66977,1342,82,145,,"['wef', 'fyp', 'fvd', 'foryoupage', 'thierrybaudet', 'energieprijzen', 'forumvdemocratie']",Vanavond de nieuwste aflevering van Forum Inside! #fvd #forumvdemocratie #thierrybaudet #fyp #foryoupage #energieprijzen #wef ,Vanavond de nieuwste aflevering van Forum Inside,"['vanavond', 'nieuwste', 'aflevering', 'forum', 'inside']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.8932
7154003901224652037,2022-10-13 14:28:58,2022-10-01,1665671338,10803,320,15,16,,"['fyp', 'fvd', 'foryoupage', 'thierrybaudet', 'forumvdemocratie']",LOL! Berekeningen blijken totaal niet te kloppen. #fvd #forumvdemocratie #thierrybaudet #fyp #foryoupage ,LOL Berekeningen blijken totaal niet te kloppen,"['lol', 'berekeningen', 'blijken', 'totaal', 'kloppen']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.8868
7154003901224652037,2022-10-13 14:28:58,2022-10-01,1665671338,10803,320,15,16,,"['fyp', 'fvd', 'foryoupage', 'thierrybaudet', 'forumvdemocratie']",LOL! Berekeningen blijken totaal niet te kloppen. #fvd #forumvdemocratie #thierrybaudet #fyp #foryoupage ,LOL Berekeningen blijken totaal niet te kloppen,"['lol', 'berekeningen', 'blijken', 'totaal', 'kloppen']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.8868
7154701164867603718,2022-10-15 11:34:44,2022-10-01,1665833684,13713,571,27,24,,"['viral', 'fyp', 'fvd', 'foryoupage', 'thierrybaudet', 'forumvdemocratie']",Zouden ze zelf wel geloven wat ze zeggen? #fvd #forumvdemocratie #thierrybaudet #fyp #foryoupage #viral ,Zouden ze zelf wel geloven wat ze zeggen,"['zelf', 'geloven', 'zeggen']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.8352
7155802795415801094,2022-10-18 10:49:38,2022-10-01,1666090178,30864,1239,115,74,,"['fyp', 'fvd', 'foryoupage', 'thierrybaudet', 'gideonvanmeijeren', 'vanmeijeren', 'forumvdemocratie']","Classic. Pas wanneer het ze uitkomt, gaan ze kritische vragen stellen! #fvd #forumvdemocratie #thierrybaudet #fyp #foryoupage #gideonvanmeijeren #vanmeijeren ",Classic Pas wanneer het ze uitkomt gaan ze kritische vragen stellen,"['classic', 'uitkomt', 'gaan', 'kritische', 'vragen', 'stellen']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.9112
7156129960002866438,2022-10-19 07:59:12,2022-10-01,1666166352,11557,420,13,46,,"['fvd', 'forumvoordemocratie', 'thierrybaudet', 'forumvdemocratie']",Dit is een aanval op de democratie. #fvd #forumvdemocratie #thierrybaudet #forumvoordemocratie ,Dit is een aanval op de democratie,"['aanval', 'democratie']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.7662
7156226720708807941,2022-10-19 14:14:39,2022-10-01,1666188879,8961,399,39,37,,"['fvd', 'forumvoordemocratie', 'thierrybaudet', 'forumvdemocratie']",Bedriegen en chanteren. Fauci kan zich aansluiten bij de maffia! #fvd #forumvdemocratie #thierrybaudet #forumvoordemocratie,Bedriegen en chanteren Fauci kan zich aansluiten bij de maffia,"['bedriegen', 'chanteren', 'fauci', 'zich', 'aansluiten', 'maffia']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.9061
7157270996888734981,2022-10-22 09:47:00,2022-10-01,1666432020,10051,953,88,35,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']","Grapje moet kunnen, toch? #fvd #forumvdemocratie #thierrybaudet #forumvoordemocratie #thierrybaudetmemes #fyp #foryoupage ",Grapje moet kunnen toch,['grapje'],1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.6281
7157672515479866629,2022-10-23 11:45:05,2022-10-01,1666525505,7376,430,46,24,,"['ruletheworld', 'fvd', 'forumvoordemocratie', 'thierrybaudet', 'forumvdemocratie']",Good times! #fvd #forumvdemocratie #thierrybaudet #forumvoordemocratie #ruletheworld ,Good times,"['good', 'time']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.7608
7157672515479866629,2022-10-23 11:45:05,2022-10-01,1666525505,7376,430,46,24,,"['ruletheworld', 'fvd', 'forumvoordemocratie', 'thierrybaudet', 'forumvdemocratie']",Good times! #fvd #forumvdemocratie #thierrybaudet #forumvoordemocratie #ruletheworld ,Good times,"['good', 'time']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.7608
7158791848432045317,2022-10-26 12:08:40,2022-10-01,1666786120,7782,255,3,12,,"['fyp', 'energie', 'fvd', 'foryoupage', 'forumvoordemocratie', 'forumvdemocratie']","Energierekening, benzine en zelfs je boodschappen. Wordt allemaal duurder! #fvd #forumvdemocratie #forumvoordemocratie #fyp #foryoupage #energie",Energierekening benzine en zelfs je boodschappen Wordt allemaal duurder,"['energierekening', 'benzine', 'boodschappen', 'wordt', 'allemaal', 'duurder']",3,"wordt, overheid, tijd, who, duurder, nexit, debat, zinloze, hahaha, echte",0.9056
7159191509802175749,2022-10-27 13:59:32,2022-10-01,1666879172,6927,246,27,43,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'forumvdemocratie']",Klimaatwappies besmeuren cultureel erfgoed #fvd #forumvdemocratie #forumvoordemocratie #fyp #foryoupage ,Klimaatwappies besmeuren cultureel erfgoed,"['klimaatwappies', 'besmeuren', 'cultureel', 'erfgoed']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.8658
7159517547283483909,2022-10-28 11:04:46,2022-10-01,1666955086,5597,261,9,28,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'forumvdemocratie']",Energie kan betaalbaar zijn. Maar dan moeten er wel andere keuzes worden gemaakt. #fvd #forumvdemocratie #forumvoordemocratie #fyp #foryoupage ,Energie kan betaalbaar zijn Maar dan moeten er wel andere keuzes worden gemaakt,"['energie', 'betaalbaar', 'keuzes', 'worden', 'gemaakt']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.8877
7160264851665734917,2022-10-30 11:24:40,2022-10-01,1667129080,15868,499,37,90,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'gideonvanmeijeren', 'vanmeijeren', 'forumvdemocratie']",Let’s face it: Nederland raakt overbevolkt. #fvd #forumvdemocratie #forumvoordemocratie #fyp #foryoupage #vanmeijeren #gideonvanmeijeren ,Lets face it Nederland raakt overbevolkt,"['let', 'face', 'it', 'nederland', 'raakt', 'overbevolkt']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.7618
7160716717029657861,2022-10-31 16:38:07,2022-10-01,1667234287,9693,458,55,27,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'forumvdemocratie']",Dit is wat kinderen tegenwoordig voorgeschoteld krijgen… #fvd #forumvdemocratie #forumvoordemocratie #fyp #foryoupage ,Dit is wat kinderen tegenwoordig voorgeschoteld krijgen,"['kinderen', 'tegenwoordig', 'voorgeschoteld', 'krijgen']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.8704
7161039368696761605,2022-11-01 13:30:12,2022-11-01,1667309412,5765,169,3,5,,"['fvd', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']",Zorgwekkende trend. Andersdenkenden worden gedemoniseerd. #fvd #forumvdemocratie #forumvoordemocratie #thierrybaudet #thierrybaudetmemes ,Zorgwekkende trend Andersdenkenden worden gedemoniseerd,"['zorgwekkende', 'trend', 'andersdenkenden', 'worden', 'gedemoniseerd']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.8868
7161723603770281221,2022-11-03 09:45:26,2022-11-01,1667468726,10070,522,10,25,,"['fvd', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']",Het zit ingebakken in het systeem. #fvd #forumvdemocratie #forumvoordemocratie #thierrybaudet #thierrybaudetmemes ,Het zit ingebakken in het systeem,"['zit', 'ingebakken', 'systeem']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.8352
7162902725158554885,2022-11-06 14:00:58,2022-11-01,1667743258,13549,421,21,31,,"['fvd', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes']",Altijd goed om te reflecteren op je keuzes van vroeger #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes  ,Altijd goed om te reflecteren op je keuzes van vroeger,"['goed', 'reflecteren', 'keuzes', 'vroeger']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.8638
7163248505849498885,2022-11-07 12:22:47,2022-11-01,1667823767,44046,1210,102,56,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']",Hij heeft wel gewoon een punt 😂 #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes #forumvdemocratie #fyp #foryoupage ,Hij heeft wel gewoon een punt,['punt'],8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.6491
7163651229141175558,2022-11-08 14:25:32,2022-11-01,1667917532,25717,911,89,57,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']",We houden onszelf voor de gek. Het leven is duurder dan ooit #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes #forumvdemocratie #fyp #foryoupage #foryoupage ,We houden onszelf voor de gek Het leven is duurder dan ooit,"['houden', 'gek', 'leven', 'duurder', 'ooit']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.8931
7163950889441463558,2022-11-09 09:48:23,2022-11-01,1667987303,20791,487,12,20,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']","Op zich ook wel terecht, toch? #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes #forumvdemocratie #fyp #foryoupage ",Op zich ook wel terecht toch,"['zich', 'terecht']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.3958
7164043055027326213,2022-11-09 15:46:00,2022-11-01,1668008760,124110,3308,684,147,,"['fyp', 'fvd', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']",Het niveau van de ChristenUnie #fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes #forumvdemocratie #fyp ,Het niveau van de ChristenUnie,"['niveau', 'christenunie']",5,"worden, vvd, goed, pepijn, houwelingen, betaald, navo, gekocht, standpunten, expert",0.7627
7164739135905762566,2022-11-11 12:47:10,2022-11-01,1668170830,21401,1087,37,131,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'baudetheeftgelijk', 'forumvdemocratie']",#Baudetheeftgelijk.    #fvd #forumvoordemocratie #thierrybaudet #forumvdemocratie #fyp #foryoupage ,,[],8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.1444
7165827838363569414,2022-11-14 11:11:59,2022-11-01,1668424319,35449,1257,595,65,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']",#fvd #forumvoordemocratie #thierrybaudet #forumvdemocratie #fyp #foryoupage #thierrybaudetmemes,,[],8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.1444
7166540081115811077,2022-11-16 09:15:47,2022-11-01,1668590147,5245,330,26,37,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'thierrybaudet', 'gideonvanmeijeren', 'vanmeijeren', 'forumvdemocratie']",#fvd #forumvoordemocratie #thierrybaudet #forumvdemocratie #fyp #foryoupage #vanmeijeren #gideonvanmeijeren ,,[],8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.1444
7166962533990026501,2022-11-17 12:35:04,2022-11-01,1668688504,7465,329,6,17,,"['fvd', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes', 'forumvdemocratie']",🥰#fvd #forumvoordemocratie #thierrybaudet #forumvdemocratie #thierrybaudetmemes ,,[],8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.1444
7168469209524096261,2022-11-21 14:01:46,2022-11-01,1669039306,17782,1196,169,87,,"['fvd', 'forumvoordemocratie', 'thierrybaudet', 'thierrybaudetmemes']",#fvd #forumvoordemocratie #thierrybaudet #thierrybaudetmemes ,,[],8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.1444
7169547345665805574,2022-11-24 11:45:31,2022-11-01,1669290331,3649,216,5,18,,"['fyp', 'fvd', 'foryoupage', 'forumvoordemocratie', 'forumvdemocratie']",Frederik Jansen onthult de bizarre woke-propaganda op basisscholen #fvd #forumvoordemocratie #forumvdemocratie #fyp #foryoupage ,Frederik Jansen onthult de bizarre wokepropaganda op basisscholen,"['frederik', 'jansen', 'onthult', 'bizarre', 'wokepropaganda', 'basisscholen']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.9112
